id,gold,pred,text,votes,top_votes,K,confidence,correct
120,Plant,Plant,Arum maculatum.  Arum maculatum is a common woodland plant species of the Araceae family. It is widespread across temperate northern Europe and is known by an abundance of common names including snakeshead adder's root arum wild arum arum lily lords-and-ladies devils and angels cows and bulls cuckoo-pint Adam and Eve bobbins naked boys starch-root wake robin friar's cowl and jack in the pulpit.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 1, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
121,Company,Company,Paradigm Partners.  Paradigm Partners is a niche consulting firm specializing in complex international federal and state tax and funding incentives for both public and private entities across a host of industries. The company’s staff consists of intellectual property and tax attorneys engineers and PhDs.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
122,MeanOfTransportation,MeanOfTransportation,USS Providence (1776 gundalow).  USS Providence a gundalow was built at Skenesboro New York on Lake Champlain by the Continental Army for Brigadier-General Benedict Arnold's fleet on Lake Champlain in 1776 during the American Revolutionary War.Under the command of Captain Simonds an Army officer she participated in the engagement at Valcour Island between Arnold's fleet and a British squadron on 11 October 1776.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 1, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
123,Village,Village,Badigwad.  Badigwad is a village in Belgaum district in the southern state of Karnataka India.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 1, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
124,Company,Company,Abingdon Motorcycles.  Abingdon Motorcycles was a British motorcycle manufacturer in Tyseley Birmingham between 1903 and 1925. The tool and chain manufacturers Abingdon Engineering was founded in 1856 and started making motorcycles in 1903 when the industry was still very new with engines from a number of manufacturers before the company developed their own Abingdon four-stroke 350 cc single and 794 cc V-twin engines which were used by Ariel and Invicta.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
125,Plant,NaturalPlace,Thomandersia.  Thomandersia is the sole genus in the Thomandersiaceae an African family of flowering plants. Thomandersia is a genus of shrubs and small trees with six species endemic to Central and West Africa. Synonym: Scytanthus T. Anderson ex Benth. & Hook.f.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 1, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
126,Company,Company,Ata Airlines.  ATA Airlines (Persian: هواپیمایی آتا‎) is an airline based in Tabriz Iran. Operates scheduled domestic services and international services in the Middle East as well as charter services including Europe. Its main base is Tabriz International Airport.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
127,NaturalPlace,NaturalPlace,Querary River.  Querary River is a river of Colombia. It is part of the Amazon River basin and is a tributary of the Rio Negro.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 1, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
128,EducationalInstitution,EducationalInstitution,Burgard Vocational High School.  Burgard Vocational High School is a vocational high school located in Buffalo New York USA. It holds about 800 students from Grades 9 - 12 and teaches according to the Board of Regents. The current Principal is Mr. Brian Wiesinger an the current Assistant Principals are Mr. Robert Maulucci and Ms Lizzy Crispin.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
129,WrittenWork,WrittenWork,The Shield of Achilles: War Peace and the Course of History.  The Shield of Achilles: War Peace and the Course of History is an historico-philosophical work by Philip Bobbitt. It was first published in 2002 by Alfred Knopf in the US and Penguin in the UK.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 1}",1,1,1.0,1
130,MeanOfTransportation,Company,McDonnell Douglas DC-X.  The DC-X short for Delta Clipper or Delta Clipper Experimental was an unmanned prototype of a reusable single stage to orbit launch vehicle built by McDonnell Douglas in conjunction with the United States Department of Defense's Strategic Defense Initiative Organization (SDIO) from 1991 to 1993. Starting 1994 until 1995 testing continued through funding of the US civil space agency NASA.,"{""Company"": 1, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
131,OfficeHolder,OfficeHolder,Carlos Gomes Júnior.  Carlos Domingos Gomes Júnior (born December 19 1949) is a Guinea-Bissauan politician who was Prime Minister of Guinea-Bissau from 10 May 2004 to 2 November 2005 and again from 25 December 2008 to 10 February 2012. He has been the President of the African Party for the Independence of Guinea and Cape Verde (PAIGC) since 2002 and is widely known as Cadogo.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
132,OfficeHolder,OfficeHolder,Pasqual Enrile y Alcedo.  Pasqual Enrile y Alcedo (1772-1836) a native of Cádiz Spain was the Spanish governor-general of the Philippines from December 23 1830 to March 1 1835. He was among the most illustrious rulers of the archipelago on account of his ability uprightness and zeal for the public welfare. Enrile was especially active in building highways and providing other means of communication to bring the inland and the maritime provinces into communication with each other.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
133,Album,Artist,Be Here.  Be Here is the fourth solo album by New Zealand-born Australian country singer Keith Urban.The album produced three number 1 singles on the Hot Country Songs charts: Days Go By Making Memories of Us and Better Life as well as the number 2 hits You're My Better Half and Tonight I Wanna Cry; Live to Love Another Day also peaked at number 48 on the country charts without being released to radio.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
134,Building,Building,Fishergate Shopping Centre.  Fishergate Shopping Centre is a shopping centre in the city of Preston in Lancashire England.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
135,EducationalInstitution,EducationalInstitution,Institute of Asian and African Countries.  The Institute of Asian and African Countries at Lomonosov Moscow State University was founded in 1956 as the Institute of Oriental Languages. Today's name from 1972. It is the leading Russian Centre for Oriental Studies. It employs more than 250 members including 28 professors and 70 assistant professors.,"{""Company"": 0, ""EducationalInstitution"": 1, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
136,Plant,Plant,Guzmania 'Ostara'.  'Ostara' is a hybrid cultivar of the genus Guzmania in the Bromeliad family.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 1, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
137,Village,Village,Tuderk.  Tuderk (Persian: تودرك‎ also Romanized as Tūderk) is a village in Maskun Rural District Jebalbarez District Jiroft County Kerman Province Iran. At the 2006 census its population was 32 in 8 families.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 1, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
138,Film,Film,Knute Rockne All American.  Knute Rockne All American is a 1940 biographical film which tells the story of Knute Rockne Notre Dame football coach. It stars Pat O'Brien portraying the role of Rockne and Ronald Reagan as player George Gipp a.k.a. The Gipper as well as Gale Page Donald Crisp Albert Bassermann Owen Davis Jr. Nick Lukats Kane Richmond William Marshall and William Byrne. It also includes cameos by legendary football coaches Pop Warner Amos Alonzo Stagg William H.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
139,OfficeHolder,OfficeHolder,Granville Leveson-Gower 1st Earl Granville.  Granville Leveson-Gower 1st Earl Granville GCB PC (12 October 1773 – 8 January 1846) known as Lord Granville Leveson-Gower from 1786 to 1814 and as the Viscount Granville from 1814 to 1833 was a British Whig statesman and diplomat]. A recent historian says he was a drab figure the original stuffed-shirt – starch outside sawdust within.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 1, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
140,Album,Artist,Love 4 Unity.  Love 4 Unity is the third studio album by the London Boys a British dance pop duo. It was released in 1993. Both Moonraker and Baby Come Back were released as singles in Germany. Baby Come Back peaked at #27 in Austria.This was the last album from the duo although Hallelujah Hits would be released under the name The New London Boys. The album was not successful and the two singles also failed to chart in Germany.Like previous albums songwriting and production were by Ralf René Maué.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,0
141,Film,Film,The False Prince (1927 film).  The False Prince (German:Der falsche Prinz) is a 1927 German silent film directed by Heinz Paul and starring Harry Domela Ekkehard Arendt and John Mylong. The film's art direction was by Karl Machus. The film was based on Domela's book recounting his own adventures in post-First World War Germany when he briefly masqueraded as Prince.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 1, ""WrittenWork"": 0}",1,1,1.0,1
142,Building,Building,Tempel Synagogue Lviv.  The Tempel Synagogue was a Reform synagogue near Starji Rinok Square (the historic fish market) in Lviv Ukraine. Lviv was one of the first Ukrainian cities to have a Reform Synagogue. Even before the Reform community in Lviv built their synagogue the community received a Torah scroll from a Reform community in Long Beach California.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
143,Artist,Artist,Russ Kunkel.  Russell Russ Kunkel (September 1 1948) is an American drummer and producer who has worked as a session musician with many of well-known artists including Bob Dylan James Taylor Neil Young Stevie Nicks Carole King Jackson Browne and Linda Ronstadt. He is widely regarded as the top session drummer of the 1970s and early 1980s.Kunkel was born in Pittsburgh Pennsylvania.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 1, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
144,Plant,Plant,Tillandsia hubertiana.  Tillandsia hubertiana is a species of the genus Tillandsia. This species is endemic to Mexico.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 1, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
145,Village,WrittenWork,Dhaneswar Khera Buddha image inscription.  The Dhaneswar Khera Buddha image inscription is an epigraphic record on the base of a bronze image of the Buddha recording its dedication by the wife of Harirāja of the Gupta lineage. It has been assigned to the fifth CE.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 1}",1,1,1.0,0
146,Animal,Animal,Eugoa dissozona.  Eugoa dissozona is a moth of the Arctiidae family. It is found in New Guinea.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 0, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 1, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
147,Building,Building,Trump International Hotel and Tower (New Orleans).  The Trump International Hotel and Tower was a proposed residential tower located in the Central Business District of New Orleans Louisiana. It was a project of real estate mogul Donald Trump's Trump Organization. Supposedly in the planning stages from summer 2005 on the project was finally declared dead in July 2011 after the location land was foreclosed on and sold at auction.,"{""Company"": 0, ""EducationalInstitution"": 0, ""Artist"": 0, ""Athlete"": 0, ""OfficeHolder"": 0, ""MeanOfTransportation"": 0, ""Building"": 1, ""NaturalPlace"": 0, ""Village"": 0, ""Animal"": 0, ""Plant"": 0, ""Album"": 0, ""Film"": 0, ""WrittenWork"": 0}",1,1,1.0,1
